block	rows	minOffset	maxOffset	centerOffset	aLimit	pLimit	qlineQTests	primeLines	qlineRows	fallbackRows	fallbackVerified	unresolved	fallbackQTests	noSkipQTests	baselineSampleRows	baselineSampleQTests	avgBaselineQTests	estimatedBaselineQTests	savingPct	speedup	seconds
862	1000000000	1724000000002	1726000000000	1724000050000	50000	250000	3382	1127	999999955	45	45	0	98	3480	0	0	0.000000000	0.000	0.000000	0.000000	73.427644
863	1000000000	1726000000002	1728000000000	1726000050000	50000	250000	3408	1129	999999976	24	24	0	70	3478	0	0	0.000000000	0.000	0.000000	0.000000	72.630773
864	1000000000	1728000000002	1730000000000	1728000050000	50000	250000	3414	1121	999999974	26	26	0	58	3472	0	0	0.000000000	0.000	0.000000	0.000000	72.407886
865	1000000000	1730000000002	1732000000000	1730000050000	50000	250000	3374	1086	999999953	47	47	0	174	3548	0	0	0.000000000	0.000	0.000000	0.000000	70.515972
866	1000000000	1732000000002	1734000000000	1732000050000	50000	250000	3366	1140	999999952	48	48	0	140	3506	0	0	0.000000000	0.000	0.000000	0.000000	73.642318
867	1000000000	1734000000002	1736000000000	1734000050000	50000	250000	3362	1129	999999970	30	30	0	85	3447	0	0	0.000000000	0.000	0.000000	0.000000	71.932065
868	1000000000	1736000000002	1738000000000	1736000050000	50000	250000	3438	1202	999999881	119	119	0	269	3707	0	0	0.000000000	0.000	0.000000	0.000000	76.060594
869	1000000000	1738000000002	1740000000000	1738000050000	50000	250000	3331	1094	999999971	29	29	0	91	3422	0	0	0.000000000	0.000	0.000000	0.000000	70.462862
870	1000000000	1740000000002	1742000000000	1740000050000	50000	250000	3387	1110	999999902	98	98	0	546	3933	0	0	0.000000000	0.000	0.000000	0.000000	71.643605
871	1000000000	1742000000002	1744000000000	1742000050000	50000	250000	3409	1145	999999949	51	51	0	233	3642	0	0	0.000000000	0.000	0.000000	0.000000	73.033627
872	1000000000	1744000000002	1746000000000	1744000050000	50000	250000	3407	1126	999999941	59	59	0	127	3534	0	0	0.000000000	0.000	0.000000	0.000000	72.286853
873	1000000000	1746000000002	1748000000000	1746000050000	50000	250000	3366	1070	999999926	74	74	0	188	3554	0	0	0.000000000	0.000	0.000000	0.000000	68.133017
874	1000000000	1748000000002	1750000000000	1748000050000	50000	250000	3312	1071	999999992	8	8	0	11	3323	0	0	0.000000000	0.000	0.000000	0.000000	68.905363
875	1000000000	1750000000002	1752000000000	1750000050000	50000	250000	3336	1094	999999964	36	36	0	66	3402	0	0	0.000000000	0.000	0.000000	0.000000	70.474190
876	1000000000	1752000000002	1754000000000	1752000050000	50000	250000	3379	1133	999999920	80	80	0	284	3663	0	0	0.000000000	0.000	0.000000	0.000000	72.081659
877	1000000000	1754000000002	1756000000000	1754000050000	50000	250000	3368	1065	999999856	144	144	0	634	4002	0	0	0.000000000	0.000	0.000000	0.000000	67.752163
878	1000000000	1756000000002	1758000000000	1756000050000	50000	250000	3316	1069	999999916	84	84	0	259	3575	0	0	0.000000000	0.000	0.000000	0.000000	67.834431
879	1000000000	1758000000002	1760000000000	1758000050000	50000	250000	3386	1120	999999899	101	101	0	477	3863	0	0	0.000000000	0.000	0.000000	0.000000	71.165747
880	1000000000	1760000000002	1762000000000	1760000050000	50000	250000	3382	1117	999999935	65	65	0	266	3648	0	0	0.000000000	0.000	0.000000	0.000000	70.227714
881	1000000000	1762000000002	1764000000000	1762000050000	50000	250000	3339	1130	999999925	75	75	0	208	3547	0	0	0.000000000	0.000	0.000000	0.000000	69.753676
882	1000000000	1764000000002	1766000000000	1764000050000	50000	250000	3403	1095	999999956	44	44	0	150	3553	0	0	0.000000000	0.000	0.000000	0.000000	67.461323
883	1000000000	1766000000002	1768000000000	1766000050000	50000	250000	3357	1117	999999917	83	83	0	263	3620	0	0	0.000000000	0.000	0.000000	0.000000	68.343248
884	1000000000	1768000000002	1770000000000	1768000050000	50000	250000	3374	1118	999999952	48	48	0	149	3523	0	0	0.000000000	0.000	0.000000	0.000000	67.828199
885	1000000000	1770000000002	1772000000000	1770000050000	50000	250000	3372	1142	999999934	66	66	0	248	3620	0	0	0.000000000	0.000	0.000000	0.000000	69.900271
886	1000000000	1772000000002	1774000000000	1772000050000	50000	250000	3412	1114	999999951	49	49	0	164	3576	0	0	0.000000000	0.000	0.000000	0.000000	69.017473
887	1000000000	1774000000002	1776000000000	1774000050000	50000	250000	3423	1155	999999970	30	30	0	69	3492	0	0	0.000000000	0.000	0.000000	0.000000	70.691961
888	1000000000	1776000000002	1778000000000	1776000050000	50000	250000	3367	1126	999999977	23	23	0	55	3422	0	0	0.000000000	0.000	0.000000	0.000000	69.736662
889	1000000000	1778000000002	1780000000000	1778000050000	50000	250000	3354	1127	999999963	37	37	0	147	3501	0	0	0.000000000	0.000	0.000000	0.000000	69.555297
890	1000000000	1780000000002	1782000000000	1780000050000	50000	250000	3377	1116	999999948	52	52	0	195	3572	0	0	0.000000000	0.000	0.000000	0.000000	68.606740
891	1000000000	1782000000002	1784000000000	1782000050000	50000	250000	3417	1185	999999962	38	38	0	145	3562	0	0	0.000000000	0.000	0.000000	0.000000	72.374634
892	1000000000	1784000000002	1786000000000	1784000050000	50000	250000	3367	1139	999999942	58	58	0	259	3626	0	0	0.000000000	0.000	0.000000	0.000000	68.763474
893	1000000000	1786000000002	1788000000000	1786000050000	50000	250000	3350	1096	999999966	34	34	0	142	3492	0	0	0.000000000	0.000	0.000000	0.000000	67.296248
894	1000000000	1788000000002	1790000000000	1788000050000	50000	250000	3396	1132	999999932	68	68	0	202	3598	0	0	0.000000000	0.000	0.000000	0.000000	69.449064
895	1000000000	1790000000002	1792000000000	1790000050000	50000	250000	3406	1119	999999949	51	51	0	163	3569	0	0	0.000000000	0.000	0.000000	0.000000	70.413916
896	1000000000	1792000000002	1794000000000	1792000050000	50000	250000	3331	1109	999999959	41	41	0	153	3484	0	0	0.000000000	0.000	0.000000	0.000000	68.997092
897	1000000000	1794000000002	1796000000000	1794000050000	50000	250000	3378	1078	999999959	41	41	0	180	3558	0	0	0.000000000	0.000	0.000000	0.000000	68.329889
898	1000000000	1796000000002	1798000000000	1796000050000	50000	250000	3367	1118	999999964	36	36	0	153	3520	0	0	0.000000000	0.000	0.000000	0.000000	70.326682
899	1000000000	1798000000002	1800000000000	1798000050000	50000	250000	3335	1110	999999953	47	47	0	169	3504	0	0	0.000000000	0.000	0.000000	0.000000	69.650153
900	1000000000	1800000000002	1802000000000	1800000050000	50000	250000	3406	1130	999999976	24	24	0	52	3458	0	0	0.000000000	0.000	0.000000	0.000000	70.894484
901	1000000000	1802000000002	1804000000000	1802000050000	50000	250000	3347	1118	999999984	16	16	0	27	3374	0	0	0.000000000	0.000	0.000000	0.000000	70.138426
902	1000000000	1804000000002	1806000000000	1804000050000	50000	250000	3333	1106	999999965	35	35	0	112	3445	0	0	0.000000000	0.000	0.000000	0.000000	69.477405
903	1000000000	1806000000002	1808000000000	1806000050000	50000	250000	3416	1173	999999936	64	64	0	249	3665	0	0	0.000000000	0.000	0.000000	0.000000	73.198636
904	1000000000	1808000000002	1810000000000	1808000050000	50000	250000	3427	1149	999999957	43	43	0	76	3503	0	0	0.000000000	0.000	0.000000	0.000000	71.599400
905	1000000000	1810000000002	1812000000000	1810000050000	50000	250000	3337	1099	999999943	57	57	0	235	3572	0	0	0.000000000	0.000	0.000000	0.000000	70.439249
906	1000000000	1812000000002	1814000000000	1812000050000	50000	250000	3372	1069	999999900	100	100	0	278	3650	0	0	0.000000000	0.000	0.000000	0.000000	68.906084
907	1000000000	1814000000002	1816000000000	1814000050000	50000	250000	3422	1110	999999869	131	131	0	606	4028	0	0	0.000000000	0.000	0.000000	0.000000	70.713186
908	1000000000	1816000000002	1818000000000	1816000050000	50000	250000	3391	1151	999999919	81	81	0	280	3671	0	0	0.000000000	0.000	0.000000	0.000000	73.767446
909	1000000000	1818000000002	1820000000000	1818000050000	50000	250000	3441	1140	999999970	30	30	0	100	3541	0	0	0.000000000	0.000	0.000000	0.000000	72.670061
910	1000000000	1820000000002	1822000000000	1820000050000	50000	250000	3357	1126	999999945	55	55	0	167	3524	0	0	0.000000000	0.000	0.000000	0.000000	72.633773
911	1000000000	1822000000002	1824000000000	1822000050000	50000	250000	3373	1147	999999957	43	43	0	113	3486	0	0	0.000000000	0.000	0.000000	0.000000	74.202020
912	1000000000	1824000000002	1826000000000	1824000050000	50000	250000	3392	1114	999999989	11	11	0	19	3411	0	0	0.000000000	0.000	0.000000	0.000000	72.762844
913	1000000000	1826000000002	1828000000000	1826000050000	50000	250000	3384	1131	999999898	102	102	0	495	3879	0	0	0.000000000	0.000	0.000000	0.000000	74.087706
914	1000000000	1828000000002	1830000000000	1828000050000	50000	250000	3371	1170	999999962	38	38	0	94	3465	0	0	0.000000000	0.000	0.000000	0.000000	76.281593
915	1000000000	1830000000002	1832000000000	1830000050000	50000	250000	3396	1086	999999958	42	42	0	75	3471	0	0	0.000000000	0.000	0.000000	0.000000	71.568371
916	1000000000	1832000000002	1834000000000	1832000050000	50000	250000	3355	1091	999999972	28	28	0	73	3428	0	0	0.000000000	0.000	0.000000	0.000000	71.562244
917	1000000000	1834000000002	1836000000000	1834000050000	50000	250000	3345	1087	999999931	69	69	0	188	3533	0	0	0.000000000	0.000	0.000000	0.000000	71.622041
918	1000000000	1836000000002	1838000000000	1836000050000	50000	250000	3351	1130	999999956	44	44	0	88	3439	0	0	0.000000000	0.000	0.000000	0.000000	74.912880
919	1000000000	1838000000002	1840000000000	1838000050000	50000	250000	3384	1087	999999933	67	67	0	168	3552	0	0	0.000000000	0.000	0.000000	0.000000	73.077624
920	1000000000	1840000000002	1842000000000	1840000050000	50000	250000	3365	1102	999999939	61	61	0	250	3615	0	0	0.000000000	0.000	0.000000	0.000000	73.530948
921	1000000000	1842000000002	1844000000000	1842000050000	50000	250000	3363	1129	999999978	22	22	0	58	3421	0	0	0.000000000	0.000	0.000000	0.000000	76.167380
922	1000000000	1844000000002	1846000000000	1844000050000	50000	250000	3350	1102	999999899	101	101	0	543	3893	0	0	0.000000000	0.000	0.000000	0.000000	74.462305
923	1000000000	1846000000002	1848000000000	1846000050000	50000	250000	3359	1118	999999986	14	14	0	36	3395	0	0	0.000000000	0.000	0.000000	0.000000	74.731717
924	1000000000	1848000000002	1850000000000	1848000050000	50000	250000	3364	1143	999999966	34	34	0	144	3508	0	0	0.000000000	0.000	0.000000	0.000000	76.370257
925	1000000000	1850000000002	1852000000000	1850000050000	50000	250000	3429	1127	999999966	34	34	0	129	3558	0	0	0.000000000	0.000	0.000000	0.000000	75.006380
926	1000000000	1852000000002	1854000000000	1852000050000	50000	250000	3380	1154	999999978	22	22	0	65	3445	0	0	0.000000000	0.000	0.000000	0.000000	74.915415
927	1000000000	1854000000002	1856000000000	1854000050000	50000	250000	3406	1071	999999875	125	125	0	391	3797	0	0	0.000000000	0.000	0.000000	0.000000	69.890255
928	1000000000	1856000000002	1858000000000	1856000050000	50000	250000	3418	1146	999999963	37	37	0	163	3581	0	0	0.000000000	0.000	0.000000	0.000000	73.363748
929	1000000000	1858000000002	1860000000000	1858000050000	50000	250000	3351	1111	999999964	36	36	0	97	3448	0	0	0.000000000	0.000	0.000000	0.000000	70.716245
930	1000000000	1860000000002	1862000000000	1860000050000	50000	250000	3387	1141	999999970	30	30	0	80	3467	0	0	0.000000000	0.000	0.000000	0.000000	71.100312
931	1000000000	1862000000002	1864000000000	1862000050000	50000	250000	3402	1099	999999965	35	35	0	71	3473	0	0	0.000000000	0.000	0.000000	0.000000	68.857454
932	1000000000	1864000000002	1866000000000	1864000050000	50000	250000	3340	1103	999999933	67	67	0	151	3491	0	0	0.000000000	0.000	0.000000	0.000000	69.026111
933	1000000000	1866000000002	1868000000000	1866000050000	50000	250000	3384	1128	999999907	93	93	0	379	3763	0	0	0.000000000	0.000	0.000000	0.000000	69.700834
934	1000000000	1868000000002	1870000000000	1868000050000	50000	250000	3371	1126	999999955	45	45	0	117	3488	0	0	0.000000000	0.000	0.000000	0.000000	69.094021
935	1000000000	1870000000002	1872000000000	1870000050000	50000	250000	3387	1122	999999971	29	29	0	115	3502	0	0	0.000000000	0.000	0.000000	0.000000	68.412560
936	1000000000	1872000000002	1874000000000	1872000050000	50000	250000	3389	1139	999999966	34	34	0	68	3457	0	0	0.000000000	0.000	0.000000	0.000000	67.333703
937	1000000000	1874000000002	1876000000000	1874000050000	50000	250000	3404	1132	999999946	54	54	0	183	3587	0	0	0.000000000	0.000	0.000000	0.000000	67.103035
938	1000000000	1876000000002	1878000000000	1876000050000	50000	250000	3381	1126	999999944	56	56	0	181	3562	0	0	0.000000000	0.000	0.000000	0.000000	65.650340
939	1000000000	1878000000002	1880000000000	1878000050000	50000	250000	3349	1099	999999942	58	58	0	256	3605	0	0	0.000000000	0.000	0.000000	0.000000	63.359776
940	1000000000	1880000000002	1882000000000	1880000050000	50000	250000	3314	1099	999999915	85	85	0	215	3529	0	0	0.000000000	0.000	0.000000	0.000000	63.470349
941	1000000000	1882000000002	1884000000000	1882000050000	50000	250000	3395	1085	999999958	42	42	0	111	3506	0	0	0.000000000	0.000	0.000000	0.000000	62.840910
942	1000000000	1884000000002	1886000000000	1884000050000	50000	250000	3386	1084	999999947	53	53	0	109	3495	0	0	0.000000000	0.000	0.000000	0.000000	63.357251
943	1000000000	1886000000002	1888000000000	1886000050000	50000	250000	3365	1113	999999936	64	64	0	240	3605	0	0	0.000000000	0.000	0.000000	0.000000	64.923854
944	1000000000	1888000000002	1890000000000	1888000050000	50000	250000	3316	1108	999999974	26	26	0	68	3384	0	0	0.000000000	0.000	0.000000	0.000000	63.951115
945	1000000000	1890000000002	1892000000000	1890000050000	50000	250000	3377	1094	999999928	72	72	0	210	3587	0	0	0.000000000	0.000	0.000000	0.000000	63.771991
946	1000000000	1892000000002	1894000000000	1892000050000	50000	250000	3385	1151	999999986	14	14	0	70	3455	0	0	0.000000000	0.000	0.000000	0.000000	66.506047
947	1000000000	1894000000002	1896000000000	1894000050000	50000	250000	3355	1129	999999944	56	56	0	266	3621	0	0	0.000000000	0.000	0.000000	0.000000	64.491698
948	1000000000	1896000000002	1898000000000	1896000050000	50000	250000	3415	1086	999999941	59	59	0	192	3607	0	0	0.000000000	0.000	0.000000	0.000000	62.443705
949	1000000000	1898000000002	1900000000000	1898000050000	50000	250000	3407	1139	999999974	26	26	0	97	3504	0	0	0.000000000	0.000	0.000000	0.000000	66.727461
950	1000000000	1900000000002	1902000000000	1900000050000	50000	250000	3381	1099	999999954	46	46	0	104	3485	0	0	0.000000000	0.000	0.000000	0.000000	64.966386
951	1000000000	1902000000002	1904000000000	1902000050000	50000	250000	3464	1163	999999987	13	13	0	13	3477	0	0	0.000000000	0.000	0.000000	0.000000	68.350254
952	1000000000	1904000000002	1906000000000	1904000050000	50000	250000	3371	1107	999999905	95	95	0	423	3794	0	0	0.000000000	0.000	0.000000	0.000000	65.933640
953	1000000000	1906000000002	1908000000000	1906000050000	50000	250000	3386	1076	999999917	83	83	0	242	3628	0	0	0.000000000	0.000	0.000000	0.000000	64.288010
954	1000000000	1908000000002	1910000000000	1908000050000	50000	250000	3404	1129	999999882	118	118	0	448	3852	0	0	0.000000000	0.000	0.000000	0.000000	66.292434
955	1000000000	1910000000002	1912000000000	1910000050000	50000	250000	3338	1104	999999905	95	95	0	394	3732	0	0	0.000000000	0.000	0.000000	0.000000	65.948017
956	1000000000	1912000000002	1914000000000	1912000050000	50000	250000	3385	1141	999999944	56	56	0	171	3556	0	0	0.000000000	0.000	0.000000	0.000000	67.105296
957	1000000000	1914000000002	1916000000000	1914000050000	50000	250000	3284	1041	999999946	54	54	0	205	3489	0	0	0.000000000	0.000	0.000000	0.000000	61.471294
958	1000000000	1916000000002	1918000000000	1916000050000	50000	250000	3437	1195	999999973	27	27	0	55	3492	0	0	0.000000000	0.000	0.000000	0.000000	69.160556
959	1000000000	1918000000002	1920000000000	1918000050000	50000	250000	3351	1175	999999970	30	30	0	43	3394	0	0	0.000000000	0.000	0.000000	0.000000	67.624445
960	1000000000	1920000000002	1922000000000	1920000050000	50000	250000	3417	1122	999999957	43	43	0	125	3542	0	0	0.000000000	0.000	0.000000	0.000000	65.329121
961	1000000000	1922000000002	1924000000000	1922000050000	50000	250000	3365	1181	999999979	21	21	0	61	3426	0	0	0.000000000	0.000	0.000000	0.000000	67.822050
962	1000000000	1924000000002	1926000000000	1924000050000	50000	250000	3520	1236	999999956	44	44	0	212	3732	0	0	0.000000000	0.000	0.000000	0.000000	70.883246
963	1000000000	1926000000002	1928000000000	1926000050000	50000	250000	3379	1140	999999986	14	14	0	30	3409	0	0	0.000000000	0.000	0.000000	0.000000	65.376265
964	1000000000	1928000000002	1930000000000	1928000050000	50000	250000	3396	1187	999999932	68	68	0	310	3706	0	0	0.000000000	0.000	0.000000	0.000000	68.681762
965	1000000000	1930000000002	1932000000000	1930000050000	50000	250000	3378	1107	999999956	44	44	0	195	3573	0	0	0.000000000	0.000	0.000000	0.000000	65.502882
966	1000000000	1932000000002	1934000000000	1932000050000	50000	250000	3371	1110	999999936	64	64	0	224	3595	0	0	0.000000000	0.000	0.000000	0.000000	64.621739
967	1000000000	1934000000002	1936000000000	1934000050000	50000	250000	3411	1142	999999952	48	48	0	185	3596	0	0	0.000000000	0.000	0.000000	0.000000	66.271029
968	1000000000	1936000000002	1938000000000	1936000050000	50000	250000	3424	1160	999999971	29	29	0	113	3537	0	0	0.000000000	0.000	0.000000	0.000000	66.930841
969	1000000000	1938000000002	1940000000000	1938000050000	50000	250000	3435	1118	999999954	46	46	0	106	3541	0	0	0.000000000	0.000	0.000000	0.000000	65.301909
970	1000000000	1940000000002	1942000000000	1940000050000	50000	250000	3378	1207	999999983	17	17	0	55	3433	0	0	0.000000000	0.000	0.000000	0.000000	68.746578
971	1000000000	1942000000002	1944000000000	1942000050000	50000	250000	3409	1144	999999934	66	66	0	224	3633	0	0	0.000000000	0.000	0.000000	0.000000	65.584678
972	1000000000	1944000000002	1946000000000	1944000050000	50000	250000	3327	1102	999999937	63	63	0	325	3652	0	0	0.000000000	0.000	0.000000	0.000000	63.291595
973	1000000000	1946000000002	1948000000000	1946000050000	50000	250000	3337	1101	999999963	37	37	0	84	3421	0	0	0.000000000	0.000	0.000000	0.000000	62.313116
974	1000000000	1948000000002	1950000000000	1948000050000	50000	250000	3414	1160	999999962	38	38	0	54	3468	0	0	0.000000000	0.000	0.000000	0.000000	65.745642
975	1000000000	1950000000002	1952000000000	1950000050000	50000	250000	3394	1108	999999967	33	33	0	65	3459	0	0	0.000000000	0.000	0.000000	0.000000	63.164206
976	1000000000	1952000000002	1954000000000	1952000050000	50000	250000	3385	1105	999999975	25	25	0	67	3452	0	0	0.000000000	0.000	0.000000	0.000000	64.479830
977	1000000000	1954000000002	1956000000000	1954000050000	50000	250000	3394	1130	999999930	70	70	0	212	3606	0	0	0.000000000	0.000	0.000000	0.000000	65.412140
978	1000000000	1956000000002	1958000000000	1956000050000	50000	250000	3373	1136	999999958	42	42	0	97	3470	0	0	0.000000000	0.000	0.000000	0.000000	66.225904
979	1000000000	1958000000002	1960000000000	1958000050000	50000	250000	3405	1134	999999933	67	67	0	212	3617	0	0	0.000000000	0.000	0.000000	0.000000	64.920070
980	1000000000	1960000000002	1962000000000	1960000050000	50000	250000	3356	1160	999999982	18	18	0	54	3410	0	0	0.000000000	0.000	0.000000	0.000000	66.165139
981	1000000000	1962000000002	1964000000000	1962000050000	50000	250000	3419	1087	999999901	99	99	0	482	3901	0	0	0.000000000	0.000	0.000000	0.000000	62.116962
982	1000000000	1964000000002	1966000000000	1964000050000	50000	250000	3365	1080	999999904	96	96	0	325	3690	0	0	0.000000000	0.000	0.000000	0.000000	61.336910
983	1000000000	1966000000002	1968000000000	1966000050000	50000	250000	3425	1108	999999970	30	30	0	106	3531	0	0	0.000000000	0.000	0.000000	0.000000	63.135531
984	1000000000	1968000000002	1970000000000	1968000050000	50000	250000	3314	1107	999999934	66	66	0	213	3527	0	0	0.000000000	0.000	0.000000	0.000000	63.004885
985	1000000000	1970000000002	1972000000000	1970000050000	50000	250000	3345	1131	999999958	42	42	0	148	3493	0	0	0.000000000	0.000	0.000000	0.000000	62.854506
986	1000000000	1972000000002	1974000000000	1972000050000	50000	250000	3337	1153	999999953	47	47	0	139	3476	0	0	0.000000000	0.000	0.000000	0.000000	64.093380
987	1000000000	1974000000002	1976000000000	1974000050000	50000	250000	3280	1095	999999944	56	56	0	176	3456	0	0	0.000000000	0.000	0.000000	0.000000	61.889872
988	1000000000	1976000000002	1978000000000	1976000050000	50000	250000	3462	1145	999999959	41	41	0	190	3652	0	0	0.000000000	0.000	0.000000	0.000000	63.480509
989	1000000000	1978000000002	1980000000000	1978000050000	50000	250000	3424	1122	999999961	39	39	0	134	3558	0	0	0.000000000	0.000	0.000000	0.000000	63.072439
990	1000000000	1980000000002	1982000000000	1980000050000	50000	250000	3387	1150	999999960	40	40	0	97	3484	0	0	0.000000000	0.000	0.000000	0.000000	63.195600
991	1000000000	1982000000002	1984000000000	1982000050000	50000	250000	3427	1181	999999950	50	50	0	120	3547	0	0	0.000000000	0.000	0.000000	0.000000	64.467506
992	1000000000	1984000000002	1986000000000	1984000050000	50000	250000	3438	1165	999999973	27	27	0	50	3488	0	0	0.000000000	0.000	0.000000	0.000000	61.417389
993	1000000000	1986000000002	1988000000000	1986000050000	50000	250000	3376	1149	999999981	19	19	0	44	3420	0	0	0.000000000	0.000	0.000000	0.000000	58.620525
994	1000000000	1988000000002	1990000000000	1988000050000	50000	250000	3407	1147	999999912	88	88	0	380	3787	0	0	0.000000000	0.000	0.000000	0.000000	52.950488
995	1000000000	1990000000002	1992000000000	1990000050000	50000	250000	3410	1181	999999956	44	44	0	127	3537	0	0	0.000000000	0.000	0.000000	0.000000	53.174104
996	1000000000	1992000000002	1994000000000	1992000050000	50000	250000	3340	1135	999999968	32	32	0	92	3432	0	0	0.000000000	0.000	0.000000	0.000000	51.505130
997	1000000000	1994000000002	1996000000000	1994000050000	50000	250000	3304	1096	999999945	55	55	0	193	3497	0	0	0.000000000	0.000	0.000000	0.000000	48.772781
998	1000000000	1996000000002	1998000000000	1996000050000	50000	250000	3353	1082	999999956	44	44	0	76	3429	0	0	0.000000000	0.000	0.000000	0.000000	46.861611
999	1000000000	1998000000002	2000000000000	1998000050000	50000	250000	3413	1141	999999954	46	46	0	189	3602	0	0	0.000000000	0.000	0.000000	0.000000	46.910577
1000	1000000000	2000000000002	2002000000000	2000000050000	50000	250000	3420	1144	999999931	69	69	0	255	3675	0	0	0.000000000	0.000	0.000000	0.000000	42.567422
1001	1000000000	2002000000002	2004000000000	2002000050000	50000	250000	3445	1135	999999906	94	94	0	280	3725	0	0	0.000000000	0.000	0.000000	0.000000	40.142135
